"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2000-07",103.2754,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.9297,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.5561,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.2356,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.0124,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2000-12",101.8019,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.4757,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-02",100.9353,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.3004,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-04",99.73429,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-05",99.36329,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-06",99.12811,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-07",98.96206,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-08",98.83383,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-09",98.72089,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-10",98.62776,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-11",98.5889,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2001-12",98.65182,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-01",98.91596,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.46973,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.1264,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.6405,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.8213,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.7889,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.6832,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.5867,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.5198,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.4828,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4669,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.4371,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.3475,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.1715,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.99098,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.92499,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.0627,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.2819,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.4137,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.326,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.0942,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-10",99.81382,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-11",99.55718,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2003-12",99.37897,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-01",99.36089,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-02",99.57819,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-03",99.90587,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.1948,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.3373,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.3715,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.3446,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-08",100.2839,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-09",100.229,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-10",100.2218,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-11",100.2888,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2004-12",100.3777,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-01",100.4218,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.3836,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.3425,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.423,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.7255,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-06",101.1364,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-07",101.5065,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.7214,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.8132,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.8109,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.7154,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.5673,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.3941,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.2093,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.038,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-04",100.9138,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-05",100.8633,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-06",100.8436,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-07",100.8033,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-08",100.7136,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-09",100.6196,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-10",100.592,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-11",100.6841,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2006-12",100.8216,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-01",100.9004,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-02",100.8389,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-03",100.6889,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-04",100.513,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-05",100.35,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-06",100.2069,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-07",100.084,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-08",99.98061,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-09",99.8802,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-10",99.76893,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-11",99.65052,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2007-12",99.57234,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-01",99.61452,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-02",99.83887,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.1174,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.2546,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-05",100.0554,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.53452,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.6401,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-08",97.29841,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-09",95.83253,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-10",94.6647,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-11",94.14278,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2008-12",94.06881,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.25388,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-02",94.62515,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-03",95.07373,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-04",95.53178,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-05",95.97231,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-06",96.39941,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.82311,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-08",97.24764,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.66301,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.04684,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.37537,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.66592,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.93167,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-02",99.17448,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-03",99.4024,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.61517,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.80461,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.97017,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-07",100.1,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-08",100.1759,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-09",100.2141,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-10",100.2306,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-11",100.2442,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2010-12",100.3015,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.471,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.7945,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-03",101.1256,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-04",101.2494,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-05",100.9939,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-06",100.5492,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-07",100.1589,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.0011,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.0152,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-10",100.1249,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-11",100.2908,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2011-12",100.4664,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-01",100.6084,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-02",100.6772,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.6706,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-04",100.5637,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-05",100.3232,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-06",100.0232,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.74658,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.54752,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.38921,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.22215,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.02133,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.83232,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.73824,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.815,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.99159,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.18782,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.35231,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.4808,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.57548,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.64017,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.70951,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.82552,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-11",100.0095,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2013-12",100.1872,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-01",100.2471,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-02",100.1045,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.88408,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.74841,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-05",99.80518,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-06",99.92912,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-07",99.93362,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-08",99.67503,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-09",99.27647,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-10",98.90237,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-11",98.67284,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.55369,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.50076,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-02",98.4937,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.50373,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-04",98.50613,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-05",98.47573,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.39003,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.20731,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-08",97.90007,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-09",97.58555,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-10",97.43129,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-11",97.56815,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2015-12",97.84291,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.06105,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.09155,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.02831,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.01664,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.17348,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.45602,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.81293,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.20991,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.58076,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.84312,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.94009,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.99056,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-01",100.1509,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-02",100.5232,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-03",100.9539,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2168,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.1381,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-06",100.8894,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-07",100.6945,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-08",100.7074,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-09",100.8352,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-10",100.9431,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-11",100.9436,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2017-12",100.9058,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-01",100.945,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-02",101.1506,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-03",101.4368,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-04",101.6835,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.797,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-06",101.8092,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-07",101.7454,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-08",101.5929,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-09",101.345,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.9533,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.3744,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2018-12",99.76093,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-01",99.32827,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-02",99.25527,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-03",99.40472,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.62457,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.82677,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.99577,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-07",100.1321,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-08",100.2289,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-09",100.282,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-10",100.2448,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-11",100.0273,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.58636,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.80407,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-02",97.59081,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-03",96.32903,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-04",95.57103,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-05",95.78514,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-06",96.59811,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-07",97.59876,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-08",98.54269,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.36937,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.0504,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.5549,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.9609,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-01",101.3329,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-02",101.6982,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-03",102.0574,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-04",102.3962,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-05",102.7022,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.0038,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.3358,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.7108,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-09",104.0588,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-10",104.2627,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-11",104.2196,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2021-12",104.0473,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-01",103.8764,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-02",103.7731,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-03",103.659,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-04",103.3874,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-05",102.8298,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-06",102.1198,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-07",101.4216,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.8504,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-09",100.3812,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-10",99.97987,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.63219,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.30524,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2023-01",98.9732,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2023-02",98.62242,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2023-03",98.26174,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2023-04",97.90462,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2023-05",97.56126,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2023-06",97.22715,
"CAN","BCI","AMPLITUD","LTRENDIDX","M","2023-07",96.89636,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1983-11",101.1566,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1983-12",100.7877,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-01",100.414,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-02",100.0348,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-03",99.66628,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-04",99.36082,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-05",99.21641,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-06",99.32322,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-07",99.54919,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-08",99.72929,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-09",99.73563,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-10",99.59357,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-11",99.32939,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1984-12",98.96658,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-01",98.64407,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-02",98.55083,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-03",98.82021,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-04",99.19492,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-05",99.31798,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-06",98.9183,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-07",98.24795,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-08",97.6515,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-09",97.40612,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-10",97.48772,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-11",97.90237,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1985-12",98.69064,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-01",99.59896,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-02",100.3257,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-03",100.6469,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-04",100.7239,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-05",100.7508,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-06",100.8452,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-07",100.9904,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-08",101.1283,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-09",101.2022,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-10",101.2057,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-11",101.1206,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1986-12",100.9238,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-01",100.6832,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-02",100.4802,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-03",100.3752,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-04",100.336,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-05",100.3247,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-06",100.3188,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-07",100.3042,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-08",100.2691,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-09",100.2059,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-10",100.1341,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-11",100.0772,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1987-12",100.0482,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-01",100.0197,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-02",99.94764,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-03",99.79366,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-04",99.59142,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-05",99.37743,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-06",99.17004,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-07",98.96036,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-08",98.72575,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-09",98.44582,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-10",98.14319,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-11",97.85498,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1988-12",97.62701,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-01",97.49352,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-02",97.52697,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-03",97.79334,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-04",98.14054,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-05",98.37943,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-06",98.38412,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-07",98.30044,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-08",98.33996,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-09",98.66216,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-10",99.1336,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-11",99.57284,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1989-12",99.84623,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-01",99.99588,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-02",100.0777,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-03",100.123,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-04",100.1684,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-05",100.2468,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-06",100.3791,
"ISR","BCI","AMPLITUD","LTRENDIDX","M","1990-07",100.5319,
